Jugador,Pais,Posicion,Equipo,Edad,Nacimiento,PJ,Titular,Mín,Goles,Asistencias,Goles+Asistencias,Tarjetas Amarillas,Tarjetas Rojas,Goles Esperados,Asistencias Esperadas
Leonardo Pavoletti,ITA,Delantero,Cagliari,32,1988.0,26.6,18.8,1720.0,7.2,1.0,8.2,6.2,0.0,7.42,1.1800000000000002
Leonardo Román,ESP,PO,Mallorca,22,2000.0,1.5,1.5,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Sernicola,ITA,Delantero,Sassuolo,25,1997.0,16.5,13.5,1161.5,1.0,1.0,2.0,5.5,0.0,0.65,1.15
Leonardo Spinazzola,ITA,Defensa,Atalanta,29,1993.0,18.0,14.333333333333334,1259.5,0.6666666666666666,2.3333333333333335,3.0,1.1666666666666667,0.0,0.7833333333333333,2.1666666666666665
Leonardo Suárez,ARG,Centrocampista,Villarreal,22,1996.0,6.5,3.5,273.0,1.0,0.0,1.0,0.0,0.0,0.65,0.15
Leonardo Ulloa,ARG,Delantero,Leicester City,31,1986.0,7.0,1.0,144.5,0.5,0.0,0.5,0.0,0.0,0.39999999999999997,0.25
Leroy Fer,NED,Centrocampista,Swansea City,27,1990.0,20.0,15.0,1397.0,1.0,1.0,2.0,5.0,0.0,1.6,1.0
Leroy Sané,GER,Delantero,Manchester City,23,1996.0,21.333333333333332,16.0,1432.6666666666667,6.666666666666667,8.333333333333334,15.0,1.6666666666666667,0.0,4.2,4.733333333333333
Levan Mchedlidze,GEO,Delantero,Empoli,28,1990.0,11.0,0.0,208.0,0.0,1.0,1.0,1.0,0.0,0.2,0.1
Levi Colwill,ENG,Defensa,Brighton,19,2003.0,17.0,13.0,1220.0,0.0,2.0,2.0,1.0,0.0,1.4,0.5
Levi Lumeka,ENG,Delantero,Crystal Palace,18,1998.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Lewis Bate,ENG,Centrocampista,Leeds United,18,2002.0,3.0,1.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Brunt,ENG,Centrocampista,Leicester City,21,2000.0,1.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Cook,ENG,Centrocampista,Bournemouth,25,1997.0,24.25,16.25,1508.0,0.0,1.0,1.0,4.0,0.0,0.27499999999999997,1.175
Lewis Dobbin,ENG,Delantero,Everton,18,2003.0,3.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lewis Dunk,ENG,Defensa,Brighton,30,1991.0,34.666666666666664,34.666666666666664,3090.6666666666665,2.1666666666666665,0.8333333333333334,3.0,5.666666666666667,0.6666666666666666,2.3666666666666667,1.0166666666666668
Lewis Ferguson,SCO,Centrocampista,Bologna,22,1999.0,32.0,27.0,2314.0,7.0,0.0,7.0,4.0,0.0,4.7,1.0
Lewis Hall,ENG,Defensa,Chelsea,17,2004.0,9.0,8.0,654.0,0.0,0.0,0.0,1.0,0.0,0.9,2.2
Lewis Miley,ENG,Centrocampista,Newcastle Utd,16,2006.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Lewis O'Brien,ENG,Centrocampista,Nott'ham Forest,23,1998.0,13.0,6.0,584.0,1.0,0.0,1.0,2.0,0.0,0.3,0.2
Lewis Richardson,ENG,Delantero,Burnley,17,2003.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liam Cooper,SCO,Defensa,Leeds United,30,1991.0,21.333333333333332,20.666666666666668,1808.3333333333333,0.6666666666666666,0.3333333333333333,1.0,4.666666666666667,0.3333333333333333,1.0666666666666667,0.26666666666666666
Liam Delap,ENG,Delantero,Manchester City,18,2003.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liam Henderson,SCO,Centrocampista,Hellas Verona,26,1996.0,22.333333333333332,12.0,1074.3333333333333,0.6666666666666666,1.3333333333333333,2.0,4.666666666666667,0.0,1.0333333333333334,1.5333333333333332
Liam McCarron,SCO,Delantero,Leeds United,20,2001.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liam Rosenior,ENG,Defensa,Brighton,33,1984.0,3.0,1.0,164.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Liberato Cacace,NZL,Defensa,Empoli,21,2000.0,11.0,5.0,526.5,0.0,0.0,0.0,1.0,0.0,0.3,0.3
Lillo,ESP,Defensa,Osasuna,30,1989.0,4.0,2.0,195.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3
Lionel Carole,FRA,Defensa,Sevilla,26,1991.0,6.0,6.0,540.0,0.0,1.0,1.0,0.0,0.0,0.3,0.1
Lionel Messi,ARG,Delantero,Barcelona,33,1987.0,34.5,31.5,2904.0,31.25,13.75,45.0,3.5,0.0,23.1,13.3
Lisandro López,ARG,Defensa,Inter,27,1989.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lisandro Magallán,ARG,Defensa,Alavés,28,1993.0,19.666666666666668,16.333333333333332,1426.6666666666667,0.6666666666666666,1.0,1.6666666666666667,4.666666666666667,0.3333333333333333,0.8666666666666666,0.26666666666666666
Lisandro Martínez,ARG,Defensa,Manchester Utd,24,1998.0,27.0,24.0,2114.0,1.0,0.0,1.0,6.0,0.0,0.5,0.3
Ljubomir Fejsa,SRB,Centrocampista,Alavés,30,1988.0,13.0,11.0,786.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Lloyd Kelly,ENG,Defensa,Bournemouth,23,1998.0,15.5,15.0,1339.5,0.0,1.0,1.0,2.5,0.0,0.1,0.4
Lluis López,ESP,Defensa,Espanyol,22,1997.0,5.0,4.0,410.5,0.0,0.0,0.0,0.5,0.0,0.15000000000000002,0.0
Lluís Recasens,ESP,Defensa,Espanyol,19,2002.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lluís Sastre,ESP,Centrocampista,Huesca,32,1986.0,4.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loren Morón,ESP,Delantero,Betis,28,1993.0,19.142857142857142,9.714285714285714,945.8571428571429,3.5714285714285716,0.42857142857142855,4.0,1.7142857142857142,0.14285714285714285,3.5714285714285716,1.0000000000000002
Lorenco Šimić,CRO,Defensa,SPAL,22,1996.0,7.0,2.5,278.0,0.5,0.0,0.5,0.5,0.0,0.45,0.15
Lorenzo Andrenacci,ITA,PO,Brescia,24,1995.0,6.0,5.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Ariaudo,ITA,Defensa,Frosinone,29,1989.0,19.0,19.0,1682.0,0.0,0.0,0.0,2.0,0.0,0.9,0.3
Lorenzo Colombo,ITA,Delantero,Milan,20,2002.0,12.666666666666666,6.333333333333333,539.3333333333334,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.0,2.2666666666666666,0.4666666666666666
Lorenzo Crisetig,ITA,Centrocampista,Bologna,25,1993.0,8.0,5.5,532.5,0.0,0.0,0.0,3.5,0.0,0.0,0.05
Lorenzo De Silvestri,ITA,Defensa,Torino,34,1988.0,28.5,25.166666666666668,2120.3333333333335,2.1666666666666665,1.3333333333333333,3.5,3.3333333333333335,0.3333333333333333,2.1166666666666667,1.6166666666666665
Lorenzo Del Pinto,ITA,Centrocampista,Benevento,30,1990.0,8.0,3.5,385.5,0.0,0.0,0.0,3.0,0.0,0.1,0.1
Lorenzo Dickmann,ITA,Defensa,SPAL,21,1996.0,6.0,2.0,175.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0
Lorenzo Insigne,ITA,Delantero,Napoli,30,1991.0,33.8,31.0,2625.6,11.2,7.8,19.0,3.0,0.4,13.540000000000001,7.74
Lorenzo Malagrida,ITA,Centrocampista,Sampdoria,18,2003.0,6.0,0.0,109.0,0.0,0.0,0.0,2.0,0.0,0.2,0.1
Lorenzo Montipò,ITA,PO,Benevento,26,1996.0,36.0,36.0,3240.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0
Lorenzo Pellegrini,ITA,Centrocampista,Roma,26,1996.0,29.0,25.833333333333332,2191.1666666666665,4.333333333333333,4.666666666666667,9.0,6.5,0.5,5.616666666666667,6.449999999999999
Lorenzo Pirola,ITA,Defensa,Inter,20,2002.0,13.5,11.5,976.5,1.0,0.0,1.0,2.0,0.0,0.75,0.2
Lorenzo Tonelli,ITA,Defensa,Napoli,32,1990.0,11.666666666666666,9.666666666666666,896.5,0.5,0.0,0.5,4.166666666666667,0.16666666666666666,0.6166666666666666,0.049999999999999996
Lorenzo Venuti,ITA,Defensa,Benevento,27,1995.0,23.0,17.0,1500.0,0.0,0.8,0.8,3.4,0.0,0.3,1.0999999999999999
Loris Karius,GER,PO,Liverpool,24,1993.0,19.0,19.0,1710.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Losada,ESP,Centrocampista,Celta Vigo,17,2001.0,2.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.3,0.0
Loïc Bade,FRA,Defensa,Sevilla,22,2000.0,19.0,16.0,1449.0,1.0,0.0,1.0,4.0,0.0,0.3,0.1
Loïc Damour,FRA,Centrocampista,Cardiff City,27,1991.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loïc Rémy,FRA,Delantero,Las Palmas,30,1987.0,11.5,6.0,611.5,4.0,0.0,4.0,2.0,0.5,2.8,0.1
Luan Capanni,BRA,Delantero,Lazio,18,2000.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Luca Antei,ITA,Defensa,Benevento,25,1992.0,8.0,8.0,592.0,0.0,0.0,0.0,1.0,1.0,0.1,0.0
Luca Antonelli,ITA,Defensa,Milan,31,1987.0,9.5,5.5,449.5,0.0,0.5,0.5,1.0,0.0,0.15,0.35
Luca Caldirola,ITA,Defensa,Benevento,31,1991.0,28.0,22.0,1962.5,2.0,0.0,2.0,6.0,0.5,1.0,0.35
Luca Ceppitelli,ITA,Defensa,Cagliari,31,1989.0,22.0,19.4,1686.8,1.4,0.4,1.8,4.8,0.4,0.9600000000000002,0.52
Luca Cigarini,ITA,Centrocampista,Cagliari,34,1986.0,21.75,19.0,1558.25,0.5,2.25,2.75,8.75,1.0,0.8,3.05
Luca Crosta,ITA,PO,Cagliari,19,1998.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca D'Andrea,ITA,Delantero,Sassuolo,17,2004.0,5.0,5.0,316.0,0.0,1.0,1.0,0.0,0.0,0.3,0.8
Luca Falbo,ITA,Defensa,Lazio,19,2000.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Fiordilino,ITA,Centrocampista,Venezia,25,1996.0,15.0,5.0,661.0,0.0,0.0,0.0,2.0,0.0,0.2,0.4
Luca Gagliano,ITA,Delantero,Cagliari,21,2000.0,2.0,0.5,32.5,0.5,0.5,1.0,0.0,0.0,0.35,0.0
Luca Garritano,ITA,Centrocampista,Chievo,23,1994.0,11.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
Luca Gemello,ITA,PO,Torino,21,2000.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Koleosho,ITA,Delantero,Espanyol,17,2004.0,2.5,0.0,30.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
Luca Lezzerini,ITA,PO,Venezia,26,1995.0,6.0,6.0,495.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Luca Marrone,ITA,Defensa,Crotone,32,1990.0,11.5,10.0,861.5,0.0,0.0,0.0,4.0,0.0,0.25,0.0
Luca Matarese,ITA,Delantero,Frosinone,20,1998.0,2.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Luca Mazzitelli,ITA,Centrocampista,Sassuolo,23,1995.0,10.333333333333334,4.333333333333333,450.6666666666667,0.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,0.5333333333333333,0.13333333333333333
Luca Mora,ITA,Centrocampista,SPAL,32,1988.0,10.5,5.5,523.5,0.0,0.5,0.5,2.5,0.0,0.15000000000000002,0.15
Luca Paganini,ITA,Defensa,Frosinone,25,1993.0,14.0,12.0,1123.0,2.0,0.0,2.0,2.0,0.0,2.7,0.4
Luca Pellegrini,ITA,Defensa,Cagliari,23,1999.0,12.666666666666666,9.666666666666666,822.5,0.0,1.5,1.5,4.333333333333333,0.16666666666666666,0.21666666666666667,1.2000000000000002
Luca Ranieri,ITA,Defensa,Fiorentina,23,1999.0,13.0,10.666666666666666,947.6666666666666,0.3333333333333333,0.0,0.3333333333333333,4.0,0.3333333333333333,0.26666666666666666,0.46666666666666673
Luca Rigoni,ITA,Centrocampista,Genoa,33,1984.0,23.0,19.5,1667.5,2.0,1.5,3.5,5.0,0.0,4.25,1.2
Luca Rizzo,ITA,Centrocampista,SPAL,25,1992.0,11.0,4.0,488.0,2.0,0.0,2.0,0.0,0.0,0.5,0.8
Luca Rossettini,ITA,Defensa,Genoa,34,1985.0,23.333333333333332,22.333333333333332,2037.0,0.0,0.6666666666666666,0.6666666666666666,5.666666666666667,0.0,0.5666666666666667,0.43333333333333335
Luca Sangalli,ESP,Centrocampista,Real Sociedad,24,1995.0,14.5,8.5,685.5,0.5,2.0,2.5,0.0,0.0,1.0,0.9
Luca Siligardi,ITA,Delantero,Parma,32,1988.0,11.75,5.5,514.75,0.25,0.75,1.0,0.5,0.0,0.7250000000000001,0.6750000000000002
Luca Sparandeo,ITA,Defensa,Benevento,17,1999.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Luca Stanga,ITA,Defensa,Milan,19,2002.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Tremolada,ITA,Centrocampista,Brescia,27,1991.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Valzania,ITA,Centrocampista,Frosinone,22,1996.0,7.5,6.0,485.0,1.0,0.5,1.5,2.0,0.0,0.85,1.15
Luca Vido,ITA,Delantero,Atalanta,20,1997.0,4.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1
Luca Vignali,ITA,Defensa,Spezia,25,1996.0,11.5,10.0,837.5,0.0,0.0,0.0,2.0,0.5,0.05,0.35
Luca Zanimacchia,ITA,Delantero,Juventus,24,1998.0,8.5,5.0,433.0,0.0,0.0,0.0,1.0,0.0,0.6,0.5
Luca Zidane,FRA,PO,Real Madrid,23,1998.0,3.3333333333333335,3.3333333333333335,275.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
Luca de la Torre,USA,Centrocampista,Celta Vigo,24,1998.0,28.0,16.0,1481.0,0.0,2.0,2.0,6.0,0.0,1.1,1.4
Lucas Biglia,ARG,Centrocampista,Milan,33,1986.0,19.333333333333332,15.0,1279.3333333333333,0.6666666666666666,0.3333333333333333,1.0,4.0,0.0,0.43333333333333335,0.5000000000000001
Lucas Boyé,ARG,Delantero,Celta Vigo,26,1996.0,23.4,17.0,1460.0,4.2,1.4,5.6,4.2,0.4,3.8400000000000007,1.3599999999999999
Lucas Castro,ARG,Centrocampista,Chievo,30,1989.0,14.75,11.25,978.0,1.5,1.75,3.25,1.5,0.0,1.475,1.5000000000000002
Lucas Digne,FRA,Defensa,Everton,29,1993.0,24.142857142857142,21.857142857142858,1903.0,0.7142857142857143,3.4285714285714284,4.142857142857143,3.7142857142857144,0.2857142857142857,0.6857142857142857,3.6999999999999993
Lucas Felippe,BRA,Centrocampista,Hellas Verona,19,2000.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Hernández,FRA,Defensa,Atlético Madrid,22,1996.0,20.5,18.5,1616.5,0.5,0.5,1.0,6.0,0.5,0.7,0.55
Lucas Leiva,BRA,Centrocampista,Lazio,34,1987.0,31.0,25.8,2101.0,0.4,1.2,1.6,9.0,0.2,0.86,1.3
Lucas Martínez Quarta,ARG,Defensa,Fiorentina,26,1996.0,22.666666666666668,18.666666666666668,1695.0,1.0,0.3333333333333333,1.3333333333333333,6.0,0.3333333333333333,1.7333333333333334,0.6333333333333333
Lucas Moura,BRA,Delantero,Tottenham,29,1992.0,25.333333333333332,14.166666666666666,1318.6666666666667,3.3333333333333335,2.5,5.833333333333333,1.8333333333333333,0.16666666666666666,2.8666666666666667,2.0500000000000003
Lucas Ocampos,ARG,Delantero,Sevilla,28,1994.0,29.0,23.75,2166.5,7.25,2.75,10.0,6.75,0.25,8.575,3.0250000000000004
Lucas Olaza,URU,Defensa,Celta Vigo,28,1994.0,17.5,16.0,1450.8333333333333,0.5,1.5,2.0,3.1666666666666665,0.0,0.46666666666666673,1.5666666666666667
Lucas Oliveira Rosa,BRA,Defensa,Valladolid,22,2000.0,17.0,11.0,931.0,0.0,1.0,1.0,3.0,0.0,0.4,1.0
Lucas Paquetá,BRA,Centrocampista,West Ham,24,1997.0,21.666666666666668,17.0,1365.3333333333333,1.6666666666666667,1.6666666666666667,3.3333333333333335,5.666666666666667,0.3333333333333333,2.6,1.6666666666666667
Lucas Piazon,BRA,Centrocampista,Chievo,24,1994.0,4.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Lucas Pérez,ESP,Delantero,West Ham,33,1988.0,22.714285714285715,16.428571428571427,1497.2857142857142,4.857142857142857,2.5714285714285716,7.428571428571429,1.7142857142857142,0.0,5.1571428571428575,4.142857142857143
Lucas Robertone,ARG,Centrocampista,Almería,25,1997.0,37.0,34.0,2843.0,2.0,7.0,9.0,7.0,0.0,2.6,6.6
Lucas Torreira,URU,Centrocampista,Arsenal,25,1996.0,29.8,21.2,1957.4,2.6,1.0,3.6,6.4,0.4,1.94,1.48
Lucas Torró,ESP,Centrocampista,Osasuna,28,1994.0,30.333333333333332,26.666666666666668,2250.0,0.6666666666666666,0.3333333333333333,1.0,8.0,0.0,1.5,0.43333333333333335
Lucas Vázquez,ESP,Centrocampista,Real Madrid,31,1991.0,26.333333333333332,15.333333333333334,1477.0,2.6666666666666665,2.8333333333333335,5.5,3.0,0.16666666666666666,2.45,3.3833333333333333
Luciano Narsingh,NED,Delantero,Swansea City,26,1990.0,18.0,5.0,625.0,1.0,0.0,1.0,0.0,0.0,0.8,1.1
Luciano Vietto,ARG,Delantero,Fulham,24,1993.0,13.333333333333334,6.333333333333333,594.3333333333334,1.0,1.6666666666666667,2.6666666666666665,1.0,0.0,1.5333333333333332,1.2666666666666666
Lucien Agoume,FRA,Centrocampista,Inter,18,2002.0,7.5,4.5,434.0,0.0,0.0,0.0,1.5,0.0,0.05,0.1
Ludwig Augustinsson,SWE,Defensa,Aston Villa,28,1994.0,8.666666666666666,3.6666666666666665,334.0,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.16666666666666666,0.26666666666666666
Luigi Samele,ITA,Delantero,Sassuolo,19,2002.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5
Luigi Sepe,ITA,PO,Napoli,31,1991.0,23.5,23.5,2107.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.13333333333333333
Luigi Vitale,ITA,Defensa,Hellas Verona,31,1987.0,2.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Abram,PER,Defensa,Granada,25,1996.0,8.0,6.0,560.0,0.0,0.0,0.0,2.0,0.0,0.3,0.0
Luis Advíncula,PER,Defensa,Rayo Vallecano,28,1990.0,28.0,27.0,2389.0,1.0,3.0,4.0,6.0,2.0,1.1,2.4
Luis Alberto,ESP,Delantero,Lazio,29,1992.0,33.333333333333336,30.0,2530.8333333333335,6.833333333333333,8.666666666666666,15.5,4.833333333333333,0.16666666666666666,5.133333333333334,8.633333333333333
Luis Binks,ENG,Defensa,Bologna,19,2001.0,15.0,7.0,646.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Luis Díaz,COL,Delantero,Liverpool,25,1997.0,15.0,11.0,977.0,4.0,2.5,6.5,1.0,0.0,3.05,2.05
Luis Hernández,ESP,Defensa,Málaga,33,1989.0,29.0,28.666666666666668,2585.0,0.0,0.3333333333333333,0.3333333333333333,7.0,0.3333333333333333,0.3333333333333333,0.5
Luis Javier Suárez,COL,Delantero,Granada,24,1997.0,28.333333333333332,23.333333333333332,2000.0,5.666666666666667,3.0,8.666666666666666,5.333333333333333,0.3333333333333333,6.866666666666667,2.4
Luis Milla,ESP,Centrocampista,Granada,27,1994.0,25.666666666666668,23.0,1960.6666666666667,1.3333333333333333,2.3333333333333335,3.6666666666666665,3.6666666666666665,0.3333333333333333,1.5333333333333332,2.3666666666666667
Luis Muriel,COL,Delantero,Sevilla,31,1991.0,25.714285714285715,12.428571428571429,1211.4285714285713,9.428571428571429,3.0,12.428571428571429,1.2857142857142858,0.2857142857142857,7.028571428571428,3.3285714285714287
Luis Perea,ESP,Delantero,Osasuna,21,1997.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Pérez,ESP,Defensa,Valladolid,27,1995.0,20.0,15.0,1255.0,0.0,0.5,0.5,1.5,0.0,0.1,0.65
Luis Rioja,ESP,Centrocampista,Alavés,27,1993.0,33.333333333333336,26.666666666666668,2278.3333333333335,1.6666666666666667,1.6666666666666667,3.3333333333333335,3.3333333333333335,0.0,2.233333333333333,3.3333333333333335
Luis Rojas,CHI,Centrocampista,Crotone,18,2002.0,7.0,0.0,104.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Luis Sinisterra,COL,Delantero,Leeds United,23,1999.0,19.0,13.0,867.0,5.0,0.0,5.0,3.0,1.0,3.7,0.4
Luis Suárez,URU,Delantero,Barcelona,34,1987.0,32.2,27.0,2413.4,18.8,6.2,25.0,6.2,0.0,17.080000000000002,4.84
Luisinho,POR,Defensa,La Coruña,35,1985.0,14.0,12.333333333333334,1102.6666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,5.666666666666667,0.0,0.19999999999999998,0.9666666666666667
Luismi,ESP,Centrocampista,Elche,28,1996.5,6.5,1.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luiz Felipe,ITA,Defensa,Betis,25,1997.0,21.5,18.5,1607.3333333333333,0.3333333333333333,0.5,0.8333333333333334,5.5,0.6666666666666666,0.4333333333333333,0.26666666666666666
Luiz Henrique,BRA,Delantero,Betis,21,2001.0,33.0,21.0,1807.0,1.0,3.0,4.0,6.0,0.0,2.9,2.9
Luka Bogdan,CRO,Defensa,Salernitana,25,1996.0,6.0,4.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka Jović,SRB,Delantero,Real Madrid,24,1997.0,16.75,5.75,620.5,2.25,1.75,4.0,1.5,0.0,3.375,0.95
Luka Krajnc,SVN,Defensa,Frosinone,23,1994.0,9.0,9.0,788.0,0.0,0.0,0.0,3.0,0.0,0.2,0.1
Luka Lochoshvili,GEO,Defensa,Cremonese,24,1998.0,25.0,22.0,1839.0,1.0,2.0,3.0,4.0,0.0,0.6,1.1
Luka Milivojević,SRB,Centrocampista,Crystal Palace,31,1991.0,28.166666666666668,23.666666666666668,2109.6666666666665,4.333333333333333,0.8333333333333334,5.166666666666667,6.833333333333333,0.16666666666666666,4.133333333333334,1.45
Luka Modrić,CRO,Centrocampista,Real Madrid,36,1985.0,31.166666666666668,25.333333333333332,2180.5,3.0,5.5,8.5,5.166666666666667,0.16666666666666666,2.5,4.266666666666667
Luka Romero,ARG,Delantero,Mallorca,17,2004.0,5.0,0.3333333333333333,81.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3,0.03333333333333333
Lukas Lerager,DEN,Centrocampista,Genoa,27,1993.0,17.0,13.666666666666666,1222.6666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,3.0,0.0,0.9,1.0333333333333334
Lukas Nmecha,GER,Delantero,Manchester City,18,1998.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas Rupp,GER,Delantero,Norwich City,30,1991.0,15.5,7.5,732.0,0.0,0.0,0.0,0.5,0.0,0.8,1.15
Luke Amos,ENG,Centrocampista,Tottenham,21,1997.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Ayling,ENG,Defensa,Leeds United,30,1991.0,31.0,28.666666666666668,2575.0,1.3333333333333333,1.0,2.3333333333333335,4.666666666666667,0.3333333333333333,2.033333333333333,2.3333333333333335
Luke Cundle,ENG,Centrocampista,Wolves,19,2002.0,4.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Luke Dreher,ENG,Delantero,Crystal Palace,19,1998.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Freeman,ENG,Centrocampista,Sheffield Utd,27,1992.0,11.0,3.0,366.0,0.0,0.0,0.0,2.0,0.0,0.1,0.2
Luke Harris,WAL,Centrocampista,Fulham,17,2005.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Shaw,ENG,Defensa,Manchester Utd,27,1995.0,24.5,22.666666666666668,1986.8333333333333,0.5,2.3333333333333335,2.8333333333333335,7.333333333333333,0.0,0.7166666666666668,3.216666666666667
Luke Thomas,ENG,Centrocampista,Leicester City,21,2001.0,14.0,11.75,1055.25,0.25,0.5,0.75,1.75,0.0,0.125,0.825
Lukáš Haraslín,SVK,Delantero,Sassuolo,24,1996.0,12.5,3.0,358.5,0.5,0.0,0.5,1.0,0.5,0.85,0.35
Lukáš Vorlický,CZE,Centrocampista,Atalanta,20,2002.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lumor Agbenyenu,GHA,Defensa,Mallorca,22,1996.0,23.0,20.0,1805.0,1.0,0.0,1.0,5.0,1.0,0.3,1.6
Luuk de Jong,NED,Delantero,Sevilla,30,1990.0,30.0,14.666666666666666,1327.0,5.333333333333333,0.3333333333333333,5.666666666666667,2.0,0.0,6.266666666666666,1.5
Luís Maximiano,POR,PO,Granada,23,1999.0,18.0,18.0,1570.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0
Lyanco,BRA,Defensa,Southampton,25,1997.0,13.571428571428571,10.571428571428571,964.4285714285714,0.2857142857142857,0.14285714285714285,0.42857142857142855,3.0,0.14285714285714285,0.35714285714285715,0.22857142857142856
Lys Mousset,FRA,Delantero,Bournemouth,25,1996.0,18.8,4.0,532.0,1.8,1.0,2.8,1.0,0.0,1.8399999999999999,0.9600000000000002
Lázaro,BRA,Delantero,Almería,20,2002.0,19.0,7.0,716.0,6.0,0.0,6.0,1.0,0.0,4.0,0.8
Léo Baptistão,BRA,Delantero,Espanyol,29,1992.0,28.0,23.0,1878.6666666666667,5.0,2.0,7.0,4.666666666666667,0.0,6.7,1.7
Léo Bonatini,BRA,Delantero,Wolves,24,1994.0,7.0,0.0,135.0,0.0,1.0,1.0,0.0,0.0,1.3,0.1
Léo Duarte,BRA,Defensa,Milan,24,1996.0,3.5,2.0,212.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0
Léo Sena,BRA,Centrocampista,Spezia,24,1995.0,16.0,8.0,885.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
M'Bala Nzola,ANG,Delantero,Spezia,25,1996.0,25.666666666666668,20.0,1872.3333333333333,8.666666666666666,2.0,10.666666666666666,5.0,0.0,7.566666666666667,2.0
M'Baye Niang,SEN,Delantero,Torino,22,1994.0,26.0,18.0,1532.0,4.0,2.0,6.0,5.0,0.0,4.7,1.1
Mads Bech Sørensen,DEN,Defensa,Brentford,23,1999.0,7.5,4.5,428.0,0.0,0.0,0.0,1.5,0.0,0.05,0.2
