Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Expectativa,Expectativa,Expectativa,Expectativa,Progresión,Progresión,Progresión,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Unnamed: 36_level_0
413,Randy Ntekja,fr FRA,"DL,CC",Elche,24,1997,14,10,726,8.1,0,0,0,0,0,0,1,0,1.3,1.3,0.9,2.2,13,13,43,0.00,0.00,0.00,0.00,0.00,0.16,0.12,0.28,0.16,0.28,Partidos
414,Randy Ntekja,fr FRA,"DL,CC",Rayo Vallecano,24,1997,10,0,116,1.3,0,0,0,0,0,0,0,1,0.2,0.2,0.0,0.3,3,6,7,0.00,0.00,0.00,0.00,0.00,0.19,0.01,0.20,0.19,0.20,Partidos
415,Unai Núñez,es ESP,DF,Celta Vigo,25,1997,36,35,3151,35.0,0,0,0,0,0,0,8,0,1.2,1.2,0.1,1.3,31,146,5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04,Partidos
416,Jan Oblak,si SVN,PO,Atlético Madrid,29,1993,28,28,2492,27.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
417,Brian Ocampo,uy URU,"CC,DL",Cádiz,23,1999,18,15,1119,12.4,1,1,2,1,0,0,2,0,0.5,0.5,1.7,2.2,40,22,81,0.08,0.08,0.16,0.08,0.16,0.04,0.14,0.18,0.04,0.18,Partidos
418,Lucas Ocampos,ar ARG,"DL,CC",Sevilla,28,1994,19,11,1165,12.9,4,0,4,1,3,3,7,0,4.5,2.1,1.4,3.5,33,37,113,0.31,0.00,0.31,0.08,0.08,0.35,0.11,0.45,0.17,0.27,Partidos
419,Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,3,0,39,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,4,2,5,0.00,0.00,0.00,0.00,0.00,0.56,0.66,1.22,0.56,1.22,Partidos
420,Olasagasti,es ESP,"CC,DF",Real Sociedad,21,2000,3,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Partidos
421,Lucas Olaza,uy URU,DF,Valladolid,28,1994,23,16,1494,16.6,0,1,1,0,0,0,3,0,0.4,0.4,1.0,1.4,12,66,90,0.00,0.06,0.06,0.00,0.06,0.02,0.06,0.08,0.02,0.08,Partidos
422,Brian Oliván,es ESP,DF,Espanyol,28,1994,30,29,2403,26.7,1,7,8,1,0,0,7,0,0.6,0.6,4.3,4.9,48,80,139,0.04,0.26,0.30,0.04,0.30,0.02,0.16,0.18,0.02,0.18,Partidos
423,Lucas Oliveira Rosa,br BRA,DF,Valladolid,22,2000,17,11,931,10.3,0,1,1,0,0,0,3,0,0.4,0.4,1.0,1.4,24,22,61,0.00,0.10,0.10,0.00,0.10,0.03,0.10,0.13,0.03,0.13,Partidos
424,Aimar Oroz,es ESP,"CC,DL",Osasuna,20,2001,31,23,2013,22.4,3,6,9,2,1,1,6,0,3.6,2.8,2.8,5.5,35,86,144,0.13,0.27,0.40,0.09,0.36,0.16,0.12,0.28,0.12,0.25,Partidos
425,Pedro Ortiz,es ESP,CC,Sevilla,21,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
426,Mikel Oyarzabal,es ESP,"DL,CC",Real Sociedad,25,1997,23,14,1214,13.5,4,1,5,2,2,3,1,0,4.6,2.3,2.2,4.5,27,29,122,0.30,0.07,0.37,0.15,0.22,0.34,0.16,0.51,0.17,0.33,Partidos
427,Cenk Özkacar,tr TUR,DF,Valencia,21,2000,17,14,1365,15.2,0,0,0,0,0,0,1,0,0.8,0.8,0.2,1.0,23,61,2,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Partidos
428,Fernando Pacheco,es ESP,PO,Almería,30,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
429,Fernando Pacheco,es ESP,PO,Espanyol,30,1992,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Partidos
430,Jon Pacheco,es ESP,DF,Real Sociedad,21,2001,17,12,1193,13.3,0,1,1,0,0,0,2,0,0.1,0.1,0.1,0.2,18,48,0,0.00,0.08,0.08,0.00,0.08,0.01,0.01,0.01,0.01,0.01,Partidos
431,Gonçalo Paciência,pt POR,"DL,CC",Celta Vigo,27,1994,25,5,662,7.4,2,0,2,2,0,0,2,1,1.9,1.9,0.6,2.5,7,11,43,0.27,0.00,0.27,0.27,0.27,0.26,0.08,0.33,0.26,0.33,Partidos
432,Helibelton Palacios,co COL,DF,Elche,29,1993,24,23,1915,21.3,0,0,0,0,0,0,6,0,0.4,0.4,0.7,1.1,25,51,25,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05,Partidos
433,Isaac Palazón Camacho,es ESP,"DL,CC",Rayo Vallecano,27,1994,37,36,2965,32.9,9,5,14,8,1,3,4,0,7.7,5.3,5.2,10.5,49,127,181,0.27,0.15,0.42,0.24,0.39,0.23,0.16,0.39,0.16,0.32,Partidos
434,Aitor Paredes,es ESP,DF,Athletic Club,22,2000,16,9,859,9.5,0,0,0,0,0,0,3,0,0.5,0.5,0.4,0.9,4,33,8,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Partidos
435,Daniel Parejo,es ESP,CC,Villarreal,33,1989,37,37,3285,36.5,3,4,7,1,2,4,6,0,4.7,1.3,4.1,5.4,26,250,32,0.08,0.11,0.19,0.03,0.14,0.13,0.11,0.24,0.04,0.15,Partidos
436,Moises Parra Gutierrez,es ESP,DL,Getafe,20,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
437,Raúl Parra,es ESP,DF,Cádiz,22,1999,6,4,310,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
438,Pascu,es ESP,"DF,DL",Villarreal,19,2003,2,0,10,0.1,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,1,2,9.00,0.00,9.00,9.00,9.00,1.27,0.00,1.27,1.27,1.27,Partidos
439,Javier Pastore,ar ARG,CC,Elche,33,1989,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
440,Gabriel Paulista,br BRA,DF,Valencia,31,1990,21,18,1504,16.7,1,0,1,1,0,0,4,2,0.7,0.7,0.3,0.9,12,61,1,0.06,0.00,0.06,0.06,0.06,0.04,0.02,0.05,0.04,0.05,Partidos
441,Alfonso Pedraza,es ESP,DF,Villarreal,26,1996,26,20,1633,18.1,0,3,3,0,0,0,5,0,1.2,1.2,2.0,3.2,68,31,145,0.00,0.17,0.17,0.00,0.17,0.07,0.11,0.18,0.07,0.18,Partidos
442,Pedri,es ESP,CC,Barcelona,19,2002,26,22,1976,22.0,6,1,7,6,0,0,2,0,4.9,4.9,5.0,9.9,67,184,99,0.27,0.05,0.32,0.27,0.32,0.22,0.23,0.45,0.22,0.45,Partidos
443,Adrià Pedrosa,es ESP,"DF,CC",Espanyol,24,1998,7,2,229,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.7,7,4,21,0.00,0.00,0.00,0.00,0.00,0.02,0.26,0.28,0.02,0.28,Partidos
444,Iñaki Peña,es ESP,PO,Barcelona,23,1999,2,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
445,Rubén Peña,es ESP,"DF,CC",Osasuna,31,1991,20,14,1277,14.2,0,1,1,0,0,0,2,1,1.2,1.2,1.0,2.2,32,61,59,0.00,0.07,0.07,0.00,0.07,0.08,0.07,0.15,0.08,0.15,Partidos
446,Alberto Perea,es ESP,CC,Cádiz,31,1990,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
447,Ayoze Pérez,es ESP,"DL,CC",Betis,29,1993,19,17,1386,15.4,3,1,4,3,0,0,3,0,4.6,4.6,2.0,6.6,51,39,102,0.19,0.06,0.26,0.19,0.26,0.30,0.13,0.43,0.30,0.43,Partidos
448,Carles Pérez,es ESP,"CC,DL",Celta Vigo,24,1998,35,23,2144,23.8,3,5,8,3,0,0,5,0,2.8,2.8,2.0,4.8,93,66,185,0.13,0.21,0.34,0.13,0.34,0.12,0.08,0.20,0.12,0.20,Partidos
449,Francisco Perez,es ESP,"DL,CC",Valencia,19,2002,7,0,141,1.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,7,8,15,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Partidos
450,Kike Pérez,es ESP,CC,Valladolid,25,1997,36,28,2307,25.6,1,2,3,1,0,0,9,0,2.3,2.3,2.2,4.5,54,134,82,0.04,0.08,0.12,0.04,0.12,0.09,0.09,0.18,0.09,0.18,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
451,Lucas Pérez,es ESP,DL,Cádiz,33,1988,14,5,628,7.0,3,0,3,3,0,0,3,0,2.0,2.0,0.6,2.5,8,14,24,0.43,0.00,0.43,0.43,0.43,0.28,0.08,0.36,0.28,0.36,Partidos
452,Luis Pérez,es ESP,DF,Valladolid,27,1995,18,15,1213,13.5,0,1,1,0,0,0,2,0,0.1,0.1,0.9,1.0,24,42,84,0.00,0.07,0.07,0.00,0.07,0.01,0.07,0.08,0.01,0.08,Partidos
453,Germán Pezzella,ar ARG,DF,Betis,31,1991,31,29,2511,27.9,0,0,0,0,0,0,4,3,0.9,0.9,0.2,1.1,8,54,3,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Partidos
454,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,24,1998,8,2,236,2.6,1,0,1,1,0,0,2,1,0.2,0.2,0.3,0.4,7,7,16,0.38,0.00,0.38,0.38,0.38,0.06,0.11,0.16,0.06,0.16,Partidos
455,Yeremi Pino,es ESP,"DL,CC",Villarreal,19,2002,36,31,2447,27.2,4,6,10,4,0,0,8,0,8.0,8.0,5.6,13.6,65,62,256,0.15,0.22,0.37,0.15,0.37,0.29,0.21,0.50,0.29,0.50,Partidos
456,Gerard Piqué,es ESP,DF,Barcelona,35,1987,6,4,384,4.3,0,0,0,0,0,0,2,1,0.4,0.4,0.0,0.4,3,35,1,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.09,0.09,0.09,Partidos
457,Óscar Plano,es ESP,"DL,CC",Valladolid,31,1991,33,22,2038,22.6,1,1,2,1,0,0,3,0,2.8,2.8,1.6,4.4,30,73,95,0.04,0.04,0.09,0.04,0.09,0.12,0.07,0.19,0.12,0.19,Partidos
458,Gonzalo Plata,ec ECU,DL,Valladolid,21,2000,34,26,2302,25.6,1,5,6,1,0,0,1,0,3.7,3.7,3.1,6.8,97,54,213,0.04,0.20,0.23,0.04,0.23,0.15,0.12,0.27,0.15,0.27,Partidos
459,Ezequiel Ponce,ar ARG,"DL,CC",Elche,25,1997,33,8,1122,12.5,4,0,4,4,0,0,2,1,3.6,3.6,0.7,4.3,10,19,51,0.32,0.00,0.32,0.32,0.32,0.29,0.05,0.34,0.29,0.34,Partidos
460,Francisco Portillo,es ESP,"CC,DL",Almería,32,1990,27,4,722,8.0,2,1,3,2,0,0,1,0,0.7,0.7,1.0,1.7,16,74,37,0.25,0.12,0.37,0.25,0.37,0.09,0.13,0.21,0.09,0.21,Partidos
461,Portu,es ESP,"CC,DF",Getafe,30,1992,34,17,1770,19.7,0,3,3,0,0,0,7,1,1.7,1.7,1.9,3.6,42,40,130,0.00,0.15,0.15,0.00,0.15,0.09,0.09,0.18,0.09,0.18,Partidos
462,José Pozo,es ESP,"CC,DL",Rayo Vallecano,26,1996,8,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,6,7,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14,Partidos
463,Manuel Pozo,es ESP,DL,Valladolid,20,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.49,0.17,0.66,0.49,0.66,Partidos
464,Alejandro Pozo Pozo,es ESP,DF,Almería,23,1999,30,20,1880,20.9,0,3,3,0,0,0,2,0,0.5,0.5,3.6,4.2,44,64,90,0.00,0.14,0.14,0.00,0.14,0.03,0.17,0.20,0.03,0.20,Partidos
465,Abdón Prats,es ESP,"DL,CC",Mallorca,29,1992,26,2,416,4.6,1,1,2,1,0,0,1,0,0.7,0.7,1.4,2.1,1,8,15,0.22,0.22,0.43,0.22,0.43,0.15,0.31,0.45,0.15,0.45,Partidos
466,Javi Puado,es ESP,"DL,CC",Espanyol,24,1998,37,25,2340,26.0,7,2,9,7,0,0,4,0,7.8,7.8,2.6,10.4,60,58,117,0.27,0.08,0.35,0.27,0.35,0.30,0.10,0.40,0.30,0.40,Partidos
467,Arnau Puigmal,es ESP,"CC,DL",Almería,21,2001,22,7,763,8.5,1,0,1,1,0,0,4,0,1.1,1.1,0.5,1.7,24,16,57,0.12,0.00,0.12,0.12,0.12,0.13,0.06,0.19,0.13,0.19,Partidos
468,Domingos Quina,pt POR,CC,Elche,22,1999,10,2,275,3.1,0,0,0,0,0,0,3,1,0.2,0.2,0.4,0.6,12,17,7,0.00,0.00,0.00,0.00,0.00,0.07,0.14,0.21,0.07,0.21,Partidos
469,Rubén Quintanilla,es ESP,DF,Mallorca,20,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
470,Antonio Raillo,es ESP,DF,Mallorca,30,1991,31,31,2766,30.7,2,3,5,2,0,0,11,1,0.6,0.6,1.1,1.7,8,50,5,0.07,0.10,0.16,0.07,0.16,0.02,0.03,0.05,0.02,0.05,Partidos
471,Predrag Rajković,rs SRB,PO,Mallorca,26,1995,36,36,3240,36.0,0,0,0,0,0,0,3,0,0.0,0.0,0.5,0.5,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
472,Ivan Rakitić,hr CRO,CC,Sevilla,34,1988,31,21,1788,19.9,1,3,4,0,1,2,3,1,3.3,1.7,1.9,3.7,42,148,84,0.05,0.15,0.20,0.00,0.15,0.17,0.10,0.26,0.09,0.18,Partidos
473,Largie Ramazani,be BEL,"DL,CC",Almería,21,2001,33,13,1403,15.6,3,1,4,3,0,1,6,0,4.2,3.4,1.7,5.1,59,30,94,0.19,0.06,0.26,0.19,0.26,0.27,0.11,0.38,0.22,0.33,Partidos
474,Chris Ramos,es ESP,DL,Cádiz,25,1997,15,7,710,7.9,1,0,1,1,0,0,2,0,3.0,3.0,0.2,3.2,9,6,35,0.13,0.00,0.13,0.13,0.13,0.38,0.03,0.41,0.38,0.41,Partidos
475,Raphinha,br BRA,DL,Barcelona,25,1996,36,25,2072,23.0,7,7,14,7,0,0,9,0,9.3,9.3,9.8,19.1,97,104,339,0.30,0.30,0.61,0.30,0.61,0.41,0.43,0.83,0.41,0.83,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
476,Sergio Reguilón,es ESP,DF,Atlético Madrid,25,1996,11,2,309,3.4,0,0,0,0,0,0,3,1,0.2,0.2,0.4,0.6,16,11,30,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.18,0.07,0.18,Partidos
477,Pepe Reina,es ESP,PO,Villarreal,39,1982,22,22,1980,22.0,0,0,0,0,0,0,2,0,0.0,0.0,0.7,0.7,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Partidos
478,Reinier,br BRA,"CC,DL",Girona,20,2002,18,5,647,7.2,2,1,3,2,0,0,1,1,1.3,1.3,0.6,1.8,13,25,27,0.28,0.14,0.42,0.28,0.42,0.17,0.08,0.26,0.17,0.26,Partidos
479,Karim Rekik,nl NED,DF,Sevilla,27,1994,16,15,1181,13.1,1,1,2,1,0,0,2,0,0.8,0.8,0.1,0.9,13,50,7,0.08,0.08,0.15,0.08,0.15,0.06,0.01,0.07,0.06,0.07,Partidos
480,Álex Remiro,es ESP,PO,Real Sociedad,27,1995,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
481,Alejandro Revuelta Montero,es ESP,DF,Getafe,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
482,Chadi Riad,ma MAR,CC,Barcelona,19,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
483,Nico Ribaudo,es ESP,"CC,DL",Espanyol,21,2001,32,16,1248,13.9,1,2,3,1,0,0,4,0,3.7,3.7,2.3,6.0,40,57,92,0.07,0.14,0.22,0.07,0.22,0.27,0.17,0.43,0.27,0.43,Partidos
484,Diego Rico,es ESP,DF,Real Sociedad,29,1993,20,18,1646,18.3,0,0,0,0,0,0,3,0,0.2,0.2,1.5,1.7,32,64,72,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Partidos
485,Rodrigo Riquelme,es ESP,"CC,DL",Girona,22,2000,34,25,2179,24.2,4,4,8,4,0,0,1,0,4.0,4.0,3.6,7.6,116,85,171,0.17,0.17,0.33,0.17,0.33,0.17,0.15,0.32,0.17,0.32,Partidos
486,Sergi Roberto,es ESP,"DF,CC",Barcelona,30,1992,23,15,1308,14.5,4,1,5,4,0,0,3,0,2.4,2.4,0.9,3.3,47,97,72,0.28,0.07,0.34,0.28,0.34,0.17,0.06,0.23,0.17,0.23,Partidos
487,Lucas Robertone,ar ARG,CC,Almería,25,1997,37,34,2843,31.6,2,7,9,2,0,0,7,0,2.6,2.6,6.6,9.2,47,155,97,0.06,0.22,0.28,0.06,0.28,0.08,0.21,0.29,0.08,0.29,Partidos
488,Joel Roca,es ESP,"CC,DL",Girona,17,2005,5,0,84,0.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,3,0,14,0.00,0.00,0.00,0.00,0.00,0.27,0.04,0.31,0.27,0.31,Partidos
489,Enzo Roco,cl CHI,DF,Elche,29,1992,22,19,1652,18.4,0,0,0,0,0,0,7,1,0.6,0.6,0.0,0.6,6,42,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Partidos
490,Rodri,es ESP,"DL,CC",Betis,22,2000,30,19,1601,17.8,2,3,5,2,0,0,0,0,1.4,1.4,2.2,3.6,57,102,104,0.11,0.17,0.28,0.11,0.28,0.08,0.12,0.20,0.08,0.20,Partidos
491,Ángel Rodríguez,es ESP,"DL,CC",Mallorca,35,1987,17,2,394,4.4,1,0,1,1,0,0,1,0,2.8,2.8,0.1,2.8,4,6,19,0.23,0.00,0.23,0.23,0.23,0.63,0.02,0.64,0.63,0.64,Partidos
492,Óscar Rodríguez Arnaiz,es ESP,CC,Celta Vigo,24,1998,33,19,1775,19.7,2,0,2,2,0,0,6,0,3.6,3.6,2.2,5.9,29,118,37,0.10,0.00,0.10,0.10,0.10,0.18,0.11,0.30,0.18,0.30,Partidos
493,Dani Rodríguez,es ESP,CC,Mallorca,34,1988,35,26,2100,23.3,3,6,9,3,0,0,8,0,2.4,2.4,3.2,5.6,43,76,64,0.13,0.26,0.39,0.13,0.39,0.10,0.14,0.24,0.10,0.24,Partidos
494,Guido Rodríguez,ar ARG,CC,Betis,28,1994,34,33,2872,31.9,1,0,1,1,0,0,8,0,1.2,1.2,0.4,1.6,11,123,18,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05,Partidos
495,Miguel Rodríguez,es ESP,"CC,DL",Celta Vigo,19,2003,7,3,252,2.8,1,1,2,1,0,0,0,0,0.2,0.2,0.1,0.3,10,6,22,0.36,0.36,0.71,0.36,0.71,0.07,0.05,0.12,0.07,0.12,Partidos
496,Rodrygo,br BRA,"DL,CC",Real Madrid,21,2001,34,25,2379,26.4,9,8,17,8,1,1,4,0,13.7,12.9,7.0,19.9,146,81,268,0.34,0.30,0.64,0.30,0.61,0.52,0.26,0.78,0.49,0.75,Partidos
497,Leonardo Román,es ESP,PO,Mallorca,22,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
498,Iván Romero,es ESP,CC,Sevilla,21,2001,1,0,11,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
499,Oriol Romeu,es ESP,CC,Girona,30,1991,33,33,2950,32.8,2,0,2,2,0,0,10,1,1.8,1.8,0.9,2.7,15,133,16,0.06,0.00,0.06,0.06,0.06,0.05,0.03,0.08,0.05,0.08,Partidos
500,Rubén,es ESP,"DF,CC",Espanyol,21,2001,18,9,888,9.9,0,2,2,0,0,0,1,0,0.5,0.5,1.5,2.0,34,14,57,0.00,0.20,0.20,0.00,0.20,0.05,0.15,0.20,0.05,0.20,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
501,Antonio Rüdiger,de GER,DF,Real Madrid,29,1993,33,26,2415,26.8,1,0,1,1,0,0,1,0,1.8,1.8,0.1,1.9,21,59,10,0.04,0.00,0.04,0.04,0.04,0.07,0.00,0.07,0.07,0.07,Partidos
502,Aitor Ruibal,es ESP,"DF,DL",Betis,26,1996,26,15,1454,16.2,0,0,0,0,0,0,4,1,0.8,0.8,2.1,3.0,38,62,70,0.00,0.00,0.00,0.00,0.00,0.05,0.13,0.18,0.05,0.18,Partidos
503,Víctor Ruiz,es ESP,DF,Betis,33,1989,10,5,560,6.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,10,0,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Partidos
504,Gerónimo Rulli,ar ARG,PO,Villarreal,30,1992,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
505,Franco Russo,ar ARG,DF,Mallorca,27,1994,3,2,145,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
506,Youssouf Sabaly,sn SEN,DF,Betis,29,1993,23,19,1680,18.7,1,1,2,1,0,0,2,0,0.5,0.5,0.8,1.3,41,72,64,0.05,0.05,0.11,0.05,0.11,0.02,0.04,0.07,0.02,0.07,Partidos
507,Umar Sadiq,ng NGA,DL,Almería,25,1997,3,3,240,2.7,2,0,2,2,0,0,1,0,1.5,1.5,0.2,1.6,5,2,7,0.75,0.00,0.75,0.75,0.75,0.55,0.06,0.61,0.55,0.61,Partidos
508,Umar Sadiq,ng NGA,DL,Real Sociedad,25,1997,2,1,82,0.9,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,0,1,6,1.10,0.00,1.10,1.10,1.10,0.50,0.00,0.50,0.50,0.50,Partidos
509,Samuel Sáiz,es ESP,CC,Girona,31,1991,8,1,240,2.7,2,0,2,0,2,2,1,0,1.7,0.1,0.2,0.4,5,17,18,0.75,0.00,0.75,0.00,0.00,0.64,0.08,0.72,0.05,0.13,Partidos
510,Kike Salas,es ESP,DF,Sevilla,20,2002,6,4,368,4.1,1,1,2,1,0,0,1,1,0.2,0.2,0.2,0.4,3,14,0,0.24,0.24,0.49,0.24,0.49,0.04,0.05,0.09,0.04,0.09,Partidos
511,Salvi,es ESP,"DL,CC",Rayo Vallecano,31,1991,24,4,490,5.4,0,0,0,0,0,0,2,0,0.8,0.8,0.7,1.4,27,13,51,0.00,0.00,0.00,0.00,0.00,0.14,0.12,0.26,0.14,0.26,Partidos
512,Fede San Emeterio,es ESP,CC,Cádiz,25,1997,33,24,1844,20.5,0,1,1,0,0,0,14,0,0.3,0.3,0.8,1.1,1,45,11,0.00,0.05,0.05,0.00,0.05,0.02,0.04,0.05,0.02,0.05,Partidos
513,Oihan Sancet,es ESP,CC,Athletic Club,22,2000,36,32,2532,28.1,10,2,12,8,2,2,6,1,7.6,6.0,4.2,10.2,91,159,156,0.36,0.07,0.43,0.28,0.36,0.27,0.15,0.42,0.21,0.36,Partidos
514,Antonio Sánchez,es ESP,"CC,DF",Mallorca,25,1997,32,11,1076,12.0,0,0,0,0,0,0,5,0,0.6,0.6,0.8,1.4,22,34,56,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,Partidos
515,Iván Sánchez,es ESP,"CC,DL",Valladolid,29,1992,25,13,1154,12.8,1,1,2,1,0,0,0,0,0.8,0.8,1.6,2.4,58,65,61,0.08,0.08,0.16,0.08,0.16,0.06,0.12,0.19,0.06,0.19,Partidos
