Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Expectativa,Expectativa,Expectativa,Expectativa,Progresión,Progresión,Progresión,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Unnamed: 36_level_0
413,Paulinho,br BRA,CC,Barcelona,29,1988,34,21,1945,21.6,9,2,11,9,0,0,2,0,10.0,10.0,2.7,12.7,46,105,85,0.42,0.09,0.51,0.42,0.51,0.46,0.12,0.59,0.46,0.59,Partidos
414,Gabriel Paulista,br BRA,DF,Valencia,26,1990,30,29,2584,28.7,0,0,0,0,0,0,6,1,1.2,1.2,0.1,1.3,11,50,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.05,0.04,0.05,Partidos
415,Giampaolo Pazzini,it ITA,DL,Levante,32,1984,9,5,445,4.9,1,0,1,1,0,0,1,0,1.7,1.7,0.0,1.7,3,4,25,0.20,0.00,0.20,0.20,0.20,0.34,0.00,0.34,0.34,0.34,Partidos
416,Alfonso Pedraza,es ESP,"CC,DF",Alavés,21,1996,33,27,2440,27.1,3,5,8,3,0,0,5,0,2.8,2.8,3.9,6.8,104,69,148,0.11,0.18,0.30,0.11,0.30,0.10,0.14,0.25,0.10,0.25,Partidos
417,Rubén Peña,es ESP,"DF,CC",Eibar,26,1991,28,18,1732,19.2,1,0,1,1,0,0,1,0,0.5,0.5,1.0,1.5,37,78,67,0.05,0.00,0.05,0.05,0.05,0.03,0.05,0.08,0.03,0.08,Partidos
418,Gabriel Peñalba,ar ARG,CC,Las Palmas,32,1984,7,7,570,6.3,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,4,20,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Partidos
419,Adalberto Peñaranda,ve VEN,"DL,CC",Málaga,20,1997,13,11,802,8.9,0,0,0,0,0,0,3,0,0.7,0.7,0.4,1.2,22,18,55,0.00,0.00,0.00,0.00,0.00,0.08,0.05,0.13,0.08,0.13,Partidos
420,Andreas Pereira,br BRA,CC,Valencia,21,1996,23,12,1078,12.0,1,3,4,1,0,0,5,0,0.8,0.8,1.9,2.8,53,51,81,0.08,0.25,0.33,0.08,0.33,0.07,0.16,0.23,0.07,0.23,Partidos
421,Hernán Pérez,py PAR,CC,Alavés,28,1989,10,4,374,4.2,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,18,10,28,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.20,0.09,0.20,Partidos
422,Hernán Pérez,py PAR,"CC,DF",Espanyol,28,1989,4,1,142,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,1,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
423,Lucas Pérez,es ESP,DL,La Coruña,28,1988,35,31,2797,31.1,8,6,14,5,3,4,3,0,9.8,6.6,10.9,17.5,56,107,215,0.26,0.19,0.45,0.16,0.35,0.31,0.35,0.66,0.21,0.56,Partidos
424,Rubén Pérez,es ESP,CC,Leganés,28,1989,31,29,2516,28.0,0,0,0,0,0,0,13,0,0.3,0.3,0.8,1.1,13,161,5,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Partidos
425,Pablo Piatti,ar ARG,"CC,DL",Espanyol,28,1989,30,22,1738,19.3,2,3,5,1,1,1,0,0,3.1,2.3,4.1,6.5,46,57,164,0.10,0.16,0.26,0.05,0.21,0.16,0.21,0.38,0.12,0.34,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
426,Tomás Pina Isla,es ESP,CC,Alavés,29,1987,30,28,2387,26.5,1,0,1,1,0,0,7,0,1.0,1.0,1.3,2.3,18,122,18,0.04,0.00,0.04,0.04,0.04,0.04,0.05,0.09,0.04,0.09,Partidos
427,Gerard Piqué,es ESP,DF,Barcelona,30,1987,30,29,2632,29.2,2,0,2,2,0,0,9,0,2.6,2.6,1.0,3.6,29,99,10,0.07,0.00,0.07,0.07,0.07,0.09,0.04,0.12,0.09,0.12,Partidos
428,Guido Pizarro,ar ARG,CC,Sevilla,27,1990,24,19,1755,19.5,1,0,1,1,0,0,9,0,0.9,0.9,1.0,1.9,24,102,18,0.05,0.00,0.05,0.05,0.05,0.05,0.05,0.10,0.05,0.10,Partidos
429,Carles Planas,es ESP,DF,Girona,26,1991,5,2,192,2.1,0,1,1,0,0,0,0,0,0.1,0.1,1.2,1.3,2,4,10,0.00,0.47,0.47,0.00,0.47,0.04,0.58,0.62,0.04,0.62,Partidos
430,Pere Pons,es ESP,CC,Girona,24,1993,31,30,2559,28.4,0,2,2,0,0,0,8,0,1.2,1.2,1.1,2.3,49,116,35,0.00,0.07,0.07,0.00,0.07,0.04,0.04,0.08,0.04,0.08,Partidos
431,Francisco Portillo,es ESP,"CC,DL",Getafe,27,1990,33,28,2460,27.3,2,3,5,1,1,2,6,0,3.1,1.5,3.5,5.0,23,158,115,0.07,0.11,0.18,0.04,0.15,0.11,0.13,0.24,0.05,0.18,Partidos
432,Portu,es ESP,CC,Girona,25,1992,37,35,2997,33.3,11,5,16,11,0,0,4,0,8.9,8.9,5.6,14.5,115,74,232,0.33,0.15,0.48,0.33,0.48,0.27,0.17,0.44,0.27,0.44,Partidos
433,Sergio Postigo,es ESP,DF,Levante,28,1988,30,27,2425,26.9,1,0,1,1,0,0,6,0,0.3,0.3,0.6,1.0,24,71,3,0.04,0.00,0.04,0.04,0.04,0.01,0.02,0.04,0.01,0.04,Partidos
434,Darío Poveda,es ESP,CC,Villarreal,20,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
435,Andrés Prieto,es ESP,PO,Málaga,23,1993,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
436,Xabi Prieto,es ESP,"CC,DL",Real Sociedad,33,1983,26,24,1929,21.4,3,5,8,2,1,1,1,0,2.5,1.7,4.9,6.6,46,142,123,0.14,0.23,0.37,0.09,0.33,0.12,0.23,0.34,0.08,0.31,Partidos
437,Dani Raba,es ESP,"CC,DL",Villarreal,21,1995,21,14,1110,12.3,2,4,6,2,0,0,3,1,2.4,2.4,3.9,6.3,38,52,97,0.16,0.32,0.49,0.16,0.49,0.19,0.32,0.51,0.19,0.51,Partidos
438,Nemanja Radoja,rs SRB,CC,Celta Vigo,24,1993,26,11,1105,12.3,0,1,1,0,0,0,3,0,0.9,0.9,0.6,1.5,19,62,33,0.00,0.08,0.08,0.00,0.08,0.07,0.05,0.12,0.07,0.12,Partidos
439,Ivan Rakitić,hr CRO,CC,Barcelona,29,1988,35,31,2835,31.5,1,5,6,1,0,0,4,0,2.0,2.0,3.9,5.9,50,250,81,0.03,0.16,0.19,0.03,0.19,0.06,0.12,0.19,0.06,0.19,Partidos
440,Jonás Ramalho,es ESP,DF,Girona,24,1993,26,25,2298,25.5,0,0,0,0,0,0,3,0,1.5,1.5,0.8,2.3,5,59,2,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Partidos
441,Benito Ramírez,es ESP,"DL,DF",Las Palmas,22,1995,4,1,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,8,0,17,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Partidos
442,Sandro Ramírez,es ESP,"DL,CC",Sevilla,22,1995,13,7,717,8.0,0,1,1,0,0,0,0,0,2.1,2.1,1.7,3.8,20,19,81,0.00,0.13,0.13,0.00,0.13,0.26,0.22,0.48,0.26,0.48,Partidos
443,Toño Ramírez,es ESP,PO,Real Sociedad,30,1986,4,3,316,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
444,Iván Ramis,es ESP,DF,Eibar,32,1984,16,15,1302,14.5,3,0,3,3,0,0,4,0,0.9,0.9,0.0,1.0,7,62,1,0.21,0.00,0.21,0.21,0.21,0.06,0.00,0.07,0.06,0.07,Partidos
445,Omar Ramos,es ESP,"DL,CC",Leganés,29,1988,23,18,1448,16.1,0,1,1,0,0,0,3,0,0.4,0.4,1.8,2.3,30,47,81,0.00,0.06,0.06,0.00,0.06,0.03,0.11,0.14,0.03,0.14,Partidos
446,Sergio Ramos,es ESP,DF,Real Madrid,31,1986,26,26,2289,25.4,4,1,5,2,2,3,9,2,5.9,3.6,1.7,5.3,17,145,13,0.16,0.04,0.20,0.08,0.12,0.23,0.07,0.30,0.14,0.21,Partidos
447,Recio,es ESP,CC,Málaga,26,1991,22,21,1837,20.4,1,2,3,0,1,1,11,1,1.8,1.0,2.1,3.0,35,97,33,0.05,0.10,0.15,0.00,0.10,0.09,0.10,0.19,0.05,0.15,Partidos
448,Alberto Redondo,es ESP,DF,Getafe,20,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
449,Xesc Regis,es ESP,DL,Eibar,20,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
450,Loïc Rémy,fr FRA,DL,Las Palmas,30,1987,12,6,766,8.5,5,0,5,5,0,0,1,0,3.9,3.9,0.2,4.1,35,14,76,0.59,0.00,0.59,0.59,0.59,0.46,0.02,0.48,0.46,0.48,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
451,Loïc Rémy,fr FRA,"DL,CC",Getafe,30,1987,11,6,457,5.1,3,0,3,2,1,1,3,1,1.7,0.9,0.0,0.9,8,6,27,0.59,0.00,0.59,0.39,0.39,0.33,0.00,0.33,0.17,0.17,Partidos
452,Federico Ricca,uy URU,DF,Málaga,22,1994,14,13,1109,12.3,0,1,1,0,0,0,4,0,0.3,0.3,0.8,1.1,9,40,27,0.00,0.08,0.08,0.00,0.08,0.02,0.06,0.09,0.02,0.09,Partidos
453,Diego Rico,es ESP,DF,Leganés,24,1993,26,26,2228,24.8,2,2,4,2,0,0,9,1,1.4,1.4,3.5,4.9,50,107,107,0.08,0.08,0.16,0.08,0.16,0.06,0.14,0.20,0.06,0.20,Partidos
454,Mikel Rico,es ESP,CC,Athletic Club,32,1984,17,13,1171,13.0,0,0,0,0,0,0,2,0,0.7,0.7,1.1,1.8,8,48,23,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.14,0.05,0.14,Partidos
455,Sergio Rico,es ESP,PO,Sevilla,23,1993,24,23,2156,24.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
456,Asier Riesgo,es ESP,PO,Eibar,33,1983,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
457,Cristian Rivera,es ESP,CC,Eibar,20,1997,7,2,246,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,4,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidos
458,Rober,es ESP,"DF,CC",Levante,22,1995,25,19,1909,21.2,0,0,0,0,0,0,4,0,0.4,0.4,0.5,1.0,5,45,2,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Partidos
459,Roberto,es ESP,PO,Málaga,31,1986,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Partidos
460,Sergi Roberto,es ESP,DF,Barcelona,25,1992,30,24,2225,24.7,1,7,8,1,0,0,3,2,0.8,0.8,3.8,4.5,87,139,185,0.04,0.28,0.32,0.04,0.32,0.03,0.15,0.18,0.03,0.18,Partidos
461,Álex Robles,es ESP,DF,Málaga,18,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
462,Marc Roca,es ESP,CC,Espanyol,20,1996,8,2,264,2.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,17,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05,Partidos
463,Rubén Rochina,es ESP,"CC,DF",Levante,26,1991,5,1,151,1.7,1,0,1,1,0,0,0,1,0.7,0.7,0.0,0.7,7,15,6,0.60,0.00,0.60,0.60,0.60,0.42,0.01,0.43,0.42,0.43,Partidos
464,Rodri,es ESP,CC,Villarreal,21,1996,37,36,3227,35.9,1,3,4,1,0,0,8,0,1.5,1.5,1.7,3.3,28,208,26,0.03,0.08,0.11,0.03,0.11,0.04,0.05,0.09,0.04,0.09,Partidos
465,Rodrigo,es ESP,DL,Valencia,26,1991,37,31,2684,29.8,16,4,20,15,1,1,4,0,13.5,12.8,4.0,16.8,105,116,264,0.54,0.13,0.67,0.50,0.64,0.45,0.13,0.59,0.43,0.56,Partidos
466,Kévin Rodrigues,pt POR,DF,Real Sociedad,23,1994,20,18,1635,18.2,1,2,3,1,0,0,1,0,0.4,0.4,0.9,1.3,40,65,103,0.06,0.11,0.17,0.06,0.17,0.02,0.05,0.07,0.02,0.07,Partidos
467,Ángel Rodríguez,es ESP,DL,Getafe,30,1987,33,26,2293,25.5,13,2,15,13,0,1,6,0,11.0,10.3,3.7,14.0,39,33,150,0.51,0.08,0.59,0.51,0.59,0.43,0.15,0.58,0.40,0.55,Partidos
468,Iván Rodríguez,es ESP,DF,Málaga,21,1996,1,0,20,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
469,Diego Rolán,uy URU,"DL,CC",Málaga,24,1993,26,21,1946,21.6,5,0,5,5,0,0,0,0,5.6,5.6,1.3,6.9,59,57,165,0.23,0.00,0.23,0.23,0.23,0.26,0.06,0.32,0.26,0.32,Partidos
470,Esteban Rolón,ar ARG,CC,Málaga,22,1995,8,6,418,4.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,7,10,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,Partidos
471,Óscar Romero,py PAR,"CC,DL",Alavés,25,1992,5,2,251,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,2,6,8,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.18,0.08,0.18,Partidos
472,Cristiano Ronaldo,pt POR,DL,Real Madrid,32,1985,27,27,2285,25.4,26,5,31,23,3,4,1,0,25.2,22.0,5.0,27.0,118,99,298,1.02,0.20,1.22,0.91,1.10,0.99,0.20,1.19,0.86,1.06,Partidos
473,Facundo Roncaglia,ar ARG,DF,Celta Vigo,30,1987,21,17,1492,16.6,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.5,13,60,9,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Partidos
474,Roberto Rosales,ve VEN,DF,Málaga,28,1988,35,35,3123,34.7,1,0,1,1,0,0,10,0,0.6,0.6,3.8,4.3,47,153,113,0.03,0.00,0.03,0.03,0.03,0.02,0.11,0.12,0.02,0.12,Partidos
475,Rubén,es ESP,PO,La Coruña,33,1984,28,27,2478,27.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
476,Aitor Ruibal,es ESP,CC,Betis,21,1996,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
477,Fabián Ruiz Peña,es ESP,CC,Betis,21,1996,34,30,2659,29.5,3,6,9,3,0,0,3,0,1.6,1.6,2.2,3.9,68,211,106,0.10,0.20,0.30,0.10,0.30,0.06,0.08,0.13,0.06,0.13,Partidos
478,Víctor Ruiz,es ESP,DF,Villarreal,28,1989,27,27,2416,26.8,2,1,3,2,0,0,10,1,0.8,0.8,0.1,1.0,4,57,4,0.07,0.04,0.11,0.07,0.11,0.03,0.00,0.04,0.03,0.04,Partidos
479,Antonio Rukavina,rs SRB,DF,Villarreal,33,1984,17,14,1272,14.1,0,0,0,0,0,0,5,0,0.1,0.1,0.6,0.7,12,36,43,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Partidos
480,Gerónimo Rulli,ar ARG,PO,Real Sociedad,25,1992,26,26,2340,26.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
481,Enric Saborit,es ESP,DF,Athletic Club,25,1992,19,16,1428,15.9,0,1,1,0,0,0,5,0,0.2,0.2,0.5,0.7,29,40,55,0.00,0.06,0.06,0.00,0.06,0.01,0.03,0.04,0.01,0.04,Partidos
482,Mujaid Sadick,es ESP,DF,La Coruña,17,2000,2,1,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
483,Armando Sadiku,al ALB,DL,Levante,26,1991,6,4,267,3.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,6,16,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Partidos
484,Sergi Samper,es ESP,CC,Las Palmas,22,1995,2,2,143,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
485,Jairo Samperio,es ESP,"DL,CC",Las Palmas,24,1993,11,6,556,6.2,0,0,0,0,0,0,1,0,0.7,0.7,0.4,1.1,12,18,44,0.00,0.00,0.00,0.00,0.00,0.11,0.07,0.18,0.11,0.18,Partidos
486,Mikel San José,es ESP,CC,Athletic Club,28,1989,26,24,2155,23.9,1,1,2,1,0,0,5,0,1.6,1.6,1.2,2.8,16,121,36,0.04,0.04,0.08,0.04,0.08,0.07,0.05,0.12,0.07,0.12,Partidos
487,Antonio Sanabria,py PAR,DL,Betis,21,1996,17,8,853,9.5,8,0,8,8,0,0,0,0,5.1,5.1,0.1,5.2,11,7,51,0.84,0.00,0.84,0.84,0.84,0.54,0.01,0.55,0.54,0.55,Partidos
488,Carlos Sánchez,co COL,CC,Espanyol,31,1986,14,13,1122,12.5,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,2,36,3,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Partidos
489,Sergio Sánchez,es ESP,DF,Espanyol,31,1986,2,1,101,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,3,3,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Partidos
490,Víctor Sánchez,es ESP,"CC,DF",Espanyol,29,1987,30,29,2457,27.3,0,2,2,0,0,0,13,0,0.5,0.5,0.5,1.0,21,101,61,0.00,0.07,0.07,0.00,0.07,0.02,0.02,0.04,0.02,0.04,Partidos
491,Arona Sané,sn SEN,"CC,DL",Atlético Madrid,22,1995,1,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,10,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Partidos
492,Nicola Sansone,it ITA,"DL,CC",Villarreal,25,1991,18,5,635,7.1,5,1,6,4,1,1,1,0,2.9,2.1,1.3,3.3,22,17,75,0.71,0.14,0.85,0.57,0.71,0.41,0.18,0.59,0.30,0.47,Partidos
493,Christian Santos,ve VEN,DL,Alavés,29,1988,10,5,436,4.8,2,0,2,2,0,0,3,1,0.9,0.9,0.0,1.0,0,6,16,0.41,0.00,0.41,0.41,0.41,0.19,0.01,0.20,0.19,0.20,Partidos
494,Pablo Sarabia,es ESP,"DL,CC",Sevilla,25,1992,34,27,2395,26.6,6,5,11,5,1,1,8,1,7.3,6.5,6.5,13.1,91,136,229,0.23,0.19,0.41,0.19,0.38,0.28,0.25,0.52,0.25,0.49,Partidos
495,Imanol Sarriegi,es ESP,"CC,DL",Eibar,22,1995,3,0,41,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
496,Stefan Savić,me MNE,DF,Atlético Madrid,26,1991,27,26,2299,25.5,0,0,0,0,0,0,6,0,0.2,0.2,0.2,0.4,7,52,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Partidos
497,Fabian Schär,ch SUI,DF,La Coruña,25,1991,25,25,2219,24.7,2,2,4,2,0,0,10,0,3.0,3.0,0.6,3.6,18,45,5,0.08,0.08,0.16,0.08,0.16,0.12,0.02,0.15,0.12,0.15,Partidos
498,Sergio Segura García,es ESP,DF,Leganés,21,1995,1,0,23,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Partidos
499,Nélson Semedo,pt POR,DF,Barcelona,23,1993,24,17,1493,16.6,0,0,0,0,0,0,1,0,0.3,0.3,1.2,1.4,73,62,90,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Partidos
500,Rúben Semedo,pt POR,"DF,CC",Villarreal,23,1994,4,3,231,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,4,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
501,Gaku Shibasaki,jp JPN,"CC,DL",Getafe,25,1992,22,12,1002,11.1,1,0,1,1,0,0,2,0,0.9,0.9,0.9,1.8,12,28,45,0.09,0.00,0.09,0.09,0.09,0.08,0.08,0.16,0.08,0.16,Partidos
502,Sidnei,br BRA,DF,La Coruña,27,1989,21,21,1778,19.8,1,1,2,1,0,0,4,0,1.0,1.0,0.5,1.5,15,44,3,0.05,0.05,0.10,0.05,0.10,0.05,0.03,0.08,0.05,0.08,Partidos
503,Jaime Sierra Mateos,es ESP,"DL,CC",Leganés,19,1998,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
504,David Simón,es ESP,DF,Las Palmas,28,1988,11,6,721,8.0,0,0,0,0,0,0,3,0,0.2,0.2,1.0,1.3,16,27,50,0.00,0.00,0.00,0.00,0.00,0.03,0.13,0.16,0.03,0.16,Partidos
505,Dimitris Siovas,gr GRE,DF,Leganés,28,1988,24,24,2057,22.9,1,1,2,1,0,0,9,1,1.7,1.7,0.7,2.4,11,44,1,0.04,0.04,0.09,0.04,0.09,0.08,0.03,0.11,0.08,0.11,Partidos
506,Pione Sisto,dk DEN,"DL,CC",Celta Vigo,22,1995,34,31,2517,28.0,5,10,15,5,0,0,2,0,4.7,4.7,5.1,9.8,110,108,235,0.18,0.36,0.54,0.18,0.54,0.17,0.18,0.35,0.17,0.35,Partidos
507,Antonio Sivera,es ESP,PO,Alavés,20,1996,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
508,Rubén Sobrino,es ESP,"DL,CC",Alavés,25,1992,28,15,1466,16.3,3,2,5,3,0,0,5,0,4.3,4.3,1.2,5.5,29,29,82,0.18,0.12,0.31,0.18,0.31,0.26,0.07,0.34,0.26,0.34,Partidos
509,Carlos Soler,es ESP,CC,Valencia,20,1997,33,27,2365,26.3,1,4,5,1,0,0,4,0,4.2,4.2,3.7,7.9,69,101,156,0.04,0.15,0.19,0.04,0.19,0.16,0.14,0.30,0.16,0.30,Partidos
510,Kévin Soni,cm CMR,CC,Girona,19,1998,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
511,David Soria,es ESP,PO,Sevilla,24,1993,15,15,1264,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
512,Roberto Soriano,it ITA,"CC,DL",Villarreal,26,1991,22,11,1139,12.7,0,0,0,0,0,0,3,0,1.6,1.6,0.7,2.3,35,49,78,0.00,0.00,0.00,0.00,0.00,0.13,0.05,0.18,0.13,0.18,Partidos
513,Cristhian Stuani,uy URU,DL,Girona,30,1986,33,32,2710,30.1,21,0,21,16,5,5,8,0,17.6,13.6,1.3,14.9,15,35,96,0.70,0.00,0.70,0.53,0.53,0.58,0.04,0.63,0.45,0.50,Partidos
514,Damián Suárez,uy URU,DF,Getafe,29,1988,33,33,2877,32.0,1,4,5,1,0,0,14,1,0.6,0.6,3.2,3.8,38,152,60,0.03,0.13,0.16,0.03,0.16,0.02,0.10,0.12,0.02,0.12,Partidos
515,Denis Suárez,es ESP,"CC,DL",Barcelona,23,1994,18,4,595,6.6,2,2,4,2,0,0,1,0,1.9,1.9,2.7,4.6,35,27,67,0.30,0.30,0.61,0.30,0.61,0.29,0.41,0.70,0.29,0.70,Partidos
516,Leonardo Suárez,ar ARG,CC,Villarreal,21,1996,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,3,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Partidos
